taxonomic_id,scientific_name,level,kingdom,subkingdom,phylum_division,subphylum_subdivision,class,subclass,order,family,subfamily,tribe,genus,species,infrakingdom,superorder,phylum,subphylum,superclass,infraclass,suborder,infraorder,superfamily,parvorder,subterclass,section,subsection,infraphylum,parvphylum,gigaclass,subgenus,forma
598427,Hinea,Genus,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Planaxidae,Planaxinae,NA,Hinea,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
626404,Halodule pinifolia,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Cymodoceaceae,NA,NA,Halodule,Halodule pinifolia,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715680,Alaba monile,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Litiopidae,NA,NA,Alaba,Alaba monile,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
715997,Zannichellia major,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Potamogetonaceae,NA,NA,Zannichellia,Zannichellia major,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718691,Favia,Genus,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Faviidae,Faviinae,NA,Favia,NA,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719478,Caprellidira,Parvorder,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,NA,NA,NA,NA,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,NA,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA
738272,Hydrachnidia,Suborder,Animalia,NA,NA,NA,Arachnida,Acari,Trombidiformes,NA,NA,NA,NA,NA,NA,NA,Arthropoda,Chelicerata,NA,NA,Hydrachnidia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742232,Lysidice unicornis,Species,Animalia,NA,NA,NA,Polychaeta,Errantia,Eunicida,Eunicidae,NA,NA,Lysidice,Lysidice unicornis,NA,NA,Annelida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754174,Errantia,Subclass,Animalia,NA,NA,NA,Polychaeta,Errantia,NA,NA,NA,NA,NA,NA,NA,NA,Annelida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760885,Mitrella aurantiaca,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Mitrella,Mitrella aurantiaca,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
766775,Eatoniella afronigra,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Eatoniellidae,NA,NA,Eatoniella,Eatoniella afronigra,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cingulopsoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
798770,Tanaididae,Family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Tanaidacea,Tanaididae,NA,NA,NA,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Tanaidomorpha,NA,Tanaidoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
818380,Metassiminea,Genus,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Assimineidae,Ekadantinae,NA,Metassiminea,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,Truncatelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
845921,Angustassiminea californica,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Assimineidae,Assimineinae,NA,Angustassiminea,Angustassiminea californica,NA,NA,Mollusca,NA,NA,NA,NA,NA,Truncatelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
865834,Vitta virginea,Species,Animalia,NA,NA,NA,Gastropoda,Neritimorpha,Cycloneritida,Neritidae,Neritininae,NA,Vitta,Vitta virginea,NA,NA,Mollusca,NA,NA,NA,NA,NA,Neritoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
871477,Komaitrochus pulcher,Species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Trochidae,Cantharidinae,NA,Komaitrochus,Komaitrochus pulcher,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
877061,Phrontis vibex,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Nassariidae,Nassariinae,NA,Phrontis,Phrontis vibex,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
877869,Romaleon setosum,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Cancridae,Cancrinae,NA,Romaleon,Romaleon setosum,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Cancroidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA
878513,Ameritella mitchelli,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Cardiida,Tellinidae,Tellininae,NA,Ameritella,Ameritella mitchelli,NA,Imparidentia,Mollusca,NA,NA,Heteroconchia,NA,NA,Tellinoidea,NA,Euheterodonta,NA,NA,NA,NA,NA,NA,NA
880005,Austromacoma constricta,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Cardiida,Tellinidae,Macominae,NA,Austromacoma,Austromacoma constricta,NA,Imparidentia,Mollusca,NA,NA,Heteroconchia,NA,NA,Tellinoidea,NA,Euheterodonta,NA,NA,NA,NA,NA,NA,NA
880865,Chondrochelia dubia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Tanaidacea,Leptocheliidae,Leptocheliinae,NA,Chondrochelia,Chondrochelia dubia,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Tanaidomorpha,NA,Paratanaoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
888530,Esox niger,Species,Animalia,NA,NA,NA,Teleostei,NA,Esociformes,Esocidae,NA,NA,Esox,Esox niger,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA
889755,Namanereis augeneri,Species,Animalia,NA,NA,NA,Polychaeta,Errantia,Phyllodocida,Nereididae,Namanereidinae,NA,Namanereis,Namanereis augeneri,NA,NA,Annelida,NA,NA,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932398,Palaemon mundusnovus,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palaemonidae,NA,NA,Palaemon,Palaemon mundusnovus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Palaemonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
932401,Palaemon pugio,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palaemonidae,NA,NA,Palaemon,Palaemon pugio,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Palaemonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
932406,Palaemon vulgaris,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palaemonidae,NA,NA,Palaemon,Palaemon vulgaris,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Palaemonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
989022,Lepidoptera,Order,Animalia,NA,NA,NA,Hexapoda,Insecta,Lepidoptera,NA,NA,NA,NA,NA,NA,NA,Arthropoda,Crustacea,Allotriocarida,Pterygota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
999984,Olgita pacifica,Species,Chromista,Harosa,NA,NA,Globothalamea,Textulariana,Textulariida,Olgiidae,NA,NA,Olgita,Olgita pacifica,Rhizaria,NA,Foraminifera,NA,NA,NA,Textulariina,NA,Textularioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019959,Bidyanus bidyanus,Species,Animalia,NA,NA,NA,Teleostei,NA,Centrarchiformes,Terapontidae,NA,NA,Bidyanus,Bidyanus bidyanus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA
1027144,Alaba picta,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Litiopidae,NA,NA,Alaba,Alaba picta,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054953,Caenanthura koreana,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Anthuridae,NA,NA,Caenanthura,Caenanthura koreana,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Cymothoida,NA,Anthuroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055679,Amphilochida,Infraorder,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,NA,NA,NA,NA,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058953,Aplysiida,Order,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,Aplysiida,NA,NA,NA,NA,NA,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,NA,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA
1258715,Amphithrax hemphilli,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Amphithrax,Amphithrax hemphilli,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA
1288085,Ampullaceana balthica,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,NA,Lymnaeidae,Amphipepleinae,Peregrianini,Ampullaceana,Ampullaceana balthica,NA,Hygrophila,Mollusca,NA,NA,Euthyneura,NA,NA,Lymnaeoidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA
1327608,Crassiphycus usneoides,Species,Plantae,Biliphyta,Rhodophyta,Eurhodophytina,Florideophyceae,Rhodymeniophycidae,Gracilariales,Gracilariaceae,Gracilarioideae,Gracilarieae,Crassiphycus,Crassiphycus usneoides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1374250,Haloa japonica,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,Cephalaspidea,Haminoeidae,NA,NA,Haloa,Haloa japonica,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Haminoeoidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA
1379887,Agarophyton chilense,Species,Plantae,Biliphyta,Rhodophyta,Eurhodophytina,Florideophyceae,Rhodymeniophycidae,Gracilariales,Gracilariaceae,Gracilarioideae,Gracilarieae,Agarophyton,Agarophyton chilense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1473917,Oceana serrulata,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Cymodoceaceae,NA,NA,Oceana,Oceana serrulata,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1497938,Phrontis tiarula,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Nassariidae,Nassariinae,NA,Phrontis,Phrontis tiarula,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533045,Halodule emarginata,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Cymodoceaceae,NA,NA,Halodule,Halodule emarginata,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660764,Dapis pleousa,Species,Bacteria,Negibacteria,NA,NA,Cyanophyceae,Oscillatoriophycidae,Oscillatoriales,Microcoleaceae,NA,NA,Dapis,Dapis pleousa,NA,NA,Cyanobacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
